date,title,price,characteristics,num_photos,extra_characteristics,inmobiliaria,barrio,id,page_suffix,city
2024-10-14,"Piso en via Laietana, El Gòtic, Barcelona",3.000€/mes,2 hab.70 m²Planta 3ª exterior con ascensor,1/37,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/104018097/,pagina-4,barcelona
2024-10-14,"Piso en calle dels Còdols, El Gòtic, Barcelona",2.300€/mes,2 hab.110 m²Planta 2ª interior con ascensor,1/15,NA,/pro/hsb/,ciutat-vella,/inmueble/105026654/,pagina-4,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.500€/mes,3 hab.110 m²Planta 3ª exterior con ascensor,1/26,NA,/pro/walterhaus/,ciutat-vella,/inmueble/100160349/,pagina-4,barcelona
2024-10-14,"Piso en calle del Príncep de Viana, El Raval, Barcelona",2.250€/mes2.480 €9%,2 hab.92 m²Planta 1ª exterior con ascensor,1/16,NA,/pro/caterinahouse/,ciutat-vella,/inmueble/105355602/,pagina-4,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mes2.450 €10%,1 hab.60 m²sin ascensor,1/23,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/101406221/,pagina-4,barcelona
2024-10-14,"Piso en calle de santa clara, La Barceloneta, Barcelona",1.900€/mes,2 hab.66 m²Planta 2ª exterior con ascensor,1/29,NA,/pro/atemporal/,ciutat-vella,/inmueble/98340951/,pagina-4,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Ramon del Call, El Gòtic, Barcelona",2.300€/mes,2 hab.108 m²Planta 4ª exterior con ascensor11 oct,1/52,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106232243/,pagina-4,barcelona
2024-10-14,"Piso en calle del Regomir, 6, El Gòtic, Barcelona",2.700€/mes,3 hab.194 m²Planta 2ª exterior con ascensor,1/27,NA,/pro/atemporal/,ciutat-vella,/inmueble/88794300/,pagina-4,barcelona
2024-10-14,"Piso en via Laietana, El Gòtic, Barcelona",3.250€/mes,4 hab.223 m²Planta 2ª exterior con ascensor10 oct,1/35,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106221933/,pagina-5,barcelona
2024-10-14,"Piso en Sant Sever, 10, El Gòtic, Barcelona",1.490€/mes,1 hab.62 m²Entreplanta exterior con ascensor,1/30,Alquiler de temporada,/pro/atemporal/,ciutat-vella,/inmueble/96723932/,pagina-5,barcelona
2024-10-14,"Estudio en calle del Portal Nou, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.100€/mes,25 m²sin ascensor10 oct,1/15,NA,/pro/spacestcom/,ciutat-vella,/inmueble/106225074/,pagina-5,barcelona
2024-10-14,"Piso en calle dels Consellers, 2, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.515€/mes,2 hab.61 m²Planta 1ª exterior con ascensor,1/21,NA,/pro/atemporal/,ciutat-vella,/inmueble/97154792/,pagina-5,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Ramon del Call, El Gòtic, Barcelona",2.300€/mes,2 hab.108 m²Planta 4ª exterior con ascensor11 oct,1/52,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106232243/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.36 m²Planta 4ª exterior con ascensor,1/26,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102231502/,pagina-5,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Vicenç, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.000€/mes,2 hab.70 m²Planta 3ª exterior sin ascensor10 oct,1/22,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106224314/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.700€/mes,1 hab.41 m²Planta 1ª exterior con ascensor,1/22,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/102394380/,pagina-5,barcelona
2024-10-14,"Piso en calle del Pas de l'Ensenyança, El Gòtic, Barcelona",2.000€/mes,2 hab.90 m²exterior con ascensor09 oct,1/35,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106214620/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 1ª exterior con ascensor,1/26,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102394550/,pagina-5,barcelona
2024-10-14,"Piso en calle d'en Xuclà, El Raval, Barcelona",1.250€/mes1.400 €11%,1 hab.44 m²Planta 1ª exterior con ascensor,1/13,NA,/pro/masifilllloguers/,ciutat-vella,/inmueble/105535547/,pagina-5,barcelona
2024-10-14,"Piso en calle de la Fusteria, 2, El Gòtic, Barcelona",2.800€/mes,2 hab.71 m²Planta 3ª exterior sin ascensor,1/33,Vistas al mar,/pro/atemporal/,ciutat-vella,/inmueble/104632246/,pagina-5,barcelona
2024-10-14,"Piso en plaza del Duc de Medinaceli, El Gòtic, Barcelona",2.600€/mes2.795 €7%,3 hab.170 m²Planta 1ª exterior con ascensor,1/49,Vistas al mar,/pro/shbarcelona/,ciutat-vella,/inmueble/106088069/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 3ª exterior con ascensor,1/26,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102340506/,pagina-5,barcelona
2024-10-14,"Estudio en calle del Portal Nou, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.100€/mes,20 m²sin ascensor,1/21,NA,/pro/spacestcom/,ciutat-vella,/inmueble/105735767/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.36 m²Entreplanta interior con ascensor,1/28,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/102441789/,pagina-5,barcelona
2024-10-14,"Estudio en calle del Portal Nou, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.100€/mes,20 m²sin ascensor,1/26,NA,/pro/spacestcom/,ciutat-vella,/inmueble/102266809/,pagina-5,barcelona
2024-10-14,"Ático en lluna, 3, El Raval, Barcelona",1.765€/mes,2 hab.55 m²Planta 6ª exterior sin ascensor,1/28,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/93261103/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mes2.450 €10%,1 hab.50 m²sin ascensor,1/25,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/101406243/,pagina-5,barcelona
2024-10-14,"Piso en calle dels Canvis Vells, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.800€/mes,1 hab.80 m²Planta 1ª exterior sin ascensor,1/31,NA,/pro/atemporal/,ciutat-vella,/inmueble/104686759/,pagina-5,barcelona
2024-10-14,"Piso en calle de la Boqueria, 28, El Gòtic, Barcelona",2.100€/mes,2 hab.70 m²con ascensor09 oct,1/25,NA,/pro/spacestcom/,ciutat-vella,/inmueble/106207273/,pagina-5,barcelona
2024-10-14,"Piso en san bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 4ª exterior con ascensor,1/22,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102231759/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mes2.450 €10%,1 hab.50 m²sin ascensor,1/25,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/101406280/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 4ª exterior con ascensor,1/23,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102230894/,pagina-5,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.350€/mes,2 hab.94 m²Planta 1ª exterior con ascensor,1/27,NA,/pro/walterhaus/,ciutat-vella,/inmueble/99969379/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 2ª exterior con ascensor,1/22,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102340540/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mes2.450 €10%,1 hab.50 m²sin ascensor,1/22,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/101406268/,pagina-5,barcelona
2024-10-14,"Piso en calle de Lluna, 3, El Raval, Barcelona",1.635€/mes,2 hab.55 m²Entreplanta exterior sin ascensor,1/24,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/90297422/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.500€/mes,2 hab.85 m²sin ascensor10 oct,1/28,NA,/pro/spacestcom/,ciutat-vella,/inmueble/106225516/,pagina-5,barcelona
2024-10-14,"Piso en Salamanca, 23, La Barceloneta, Barcelona",1.300€/mes,1 hab.33 m²Planta 4ª exterior con ascensor,1/25,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/99090095/,pagina-5,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.500€/mes,2 hab.85 m²sin ascensor10 oct,1/28,NA,/pro/spacestcom/,ciutat-vella,/inmueble/106225516/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 2ª exterior con ascensor,1/22,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102337150/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mes,1 hab.60 m²sin ascensor10 oct,1/24,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/106225537/,pagina-6,barcelona
2024-10-14,"Piso en calle de Milans, 5, El Gòtic, Barcelona",1.700€/mes,2 hab.75 m²Planta 3ª exterior con ascensor,1/32,NA,/pro/atemporal/,ciutat-vella,/inmueble/104983240/,pagina-6,barcelona
2024-10-14,"Piso en calle de les Portadores, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500€/mes,2 hab.95 m²Planta 4ª exterior con ascensor,1/24,NA,/pro/apropertiesbarcelona/,ciutat-vella,/inmueble/99088486/,pagina-6,barcelona
2024-10-14,"Piso en lluna, 3, El Raval, Barcelona",2.190€/mes,2 hab.55 m²Planta 3ª exterior sin ascensor,1/28,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/93261982/,pagina-6,barcelona
2024-10-14,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1.603€/mes,1 hab.45 m²Planta 1ª exterior con ascensor,1/33,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106129310/,pagina-6,barcelona
2024-10-14,"Piso en calle de Guifré, 1, El Raval, Barcelona",1.000€/mes,1 hab.38 m²Planta 4ª exterior sin ascensor,1/23,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/104424897/,pagina-6,barcelona
2024-10-14,"Piso en plaza de Sant Jaume, El Gòtic, Barcelona",1.800€/mes2.000 €10%,2 hab.80 m²Planta 1ª exterior con ascensor,1/24,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105986562/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sant Llàtzer, 6, El Raval, Barcelona",1.050€/mes,1 hab.50 m²Entreplanta exterior sin ascensor,1/25,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/95929157/,pagina-6,barcelona
2024-10-14,"Piso en calle de les Portadores, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.800€/mes,2 hab.63 m²Planta 4ª exterior con ascensor,1/24,NA,/pro/apropertiesbarcelona/,ciutat-vella,/inmueble/105963783/,pagina-6,barcelona
2024-10-14,"Piso en C/Joaquín Costa, 36, El Raval, Barcelona",1.450€/mes,2 hab.50 m²Planta 4ª exterior con ascensor,1/27,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/86812016/,pagina-6,barcelona
2024-10-14,"Piso en El Raval, Barcelona",1.400€/mes1.500 €7%,2 hab.111 m²exterior sin ascensor,1/45,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106162664/,pagina-6,barcelona
2024-10-14,"Piso en calle d'Avinyó, 38, El Gòtic, Barcelona",1.450€/mes,1 hab.51 m²Planta 4ª exterior sin ascensor,1/25,Apartamento,/pro/atemporal/,ciutat-vella,/inmueble/101826648/,pagina-6,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",2.950€/mes,2 hab.95 m²exterior con ascensor,1/32,NA,/pro/proddigia-barcelona/,ciutat-vella,/inmueble/105264239/,pagina-6,barcelona
2024-10-14,"Piso en de la paloma, 5, El Raval, Barcelona",1.550€/mes,2 hab.62 m²Planta 4ª exterior con ascensor,1/28,Alquiler de temporada,/pro/atemporal/,ciutat-vella,/inmueble/85968847/,pagina-6,barcelona
2024-10-14,"Piso en calle del Portal Nou, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.500€/mes1.700 €12%,2 hab.45 m²sin ascensor,1/13,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/102266734/,pagina-6,barcelona
2024-10-14,"Piso en C/Joaquín Costa, 36, El Raval, Barcelona",1.590€/mes,3 hab.70 m²Planta 3ª exterior con ascensor,1/40,Alquiler de temporada,/pro/atemporal/,ciutat-vella,/inmueble/86811318/,pagina-6,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",2.250€/mes,2 hab.143 m²Planta 1ª exterior sin ascensor,1/38,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/104644551/,pagina-6,barcelona
2024-10-14,"Piso en calle d'en Rauric, 20, El Gòtic, Barcelona",1.150€/mes,1 hab.43 m²Planta 4ª interior sin ascensor,1/25,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/101043068/,pagina-6,barcelona
2024-10-14,"Piso en El Raval, Barcelona",3.050€/mes,2 hab.81 m²Planta 3ª exterior con ascensor,1/28,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105772430/,pagina-6,barcelona
2024-10-14,"Piso en Salamanca, 23, La Barceloneta, Barcelona",1.300€/mes,1 hab.33 m²Planta 4ª exterior con ascensor,1/30,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/96166418/,pagina-6,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",3.700€/mes,3 hab.181 m²Planta 4ª exterior sin ascensor10 oct,1/53,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106225188/,pagina-6,barcelona
2024-10-14,"Piso en calle de la Formatgeria, 10, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.390€/mes,1 hab.51 m²Planta 1ª exterior sin ascensor,1/40,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/103680949/,pagina-6,barcelona
2024-10-14,"Piso en calle del Carme, El Raval, Barcelona",2.400€/mes2.600 €8%,3 hab.130 m²Planta 2ª exterior sin ascensor,1/29,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105958345/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 4ª exterior con ascensor,1/22,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102231091/,pagina-6,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",2.600€/mesGaraje incluido2.800 €7%,3 hab.110 m²Planta 1ª exterior con ascensor,1/26,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105216941/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sant Bertran, 8, El Raval, Barcelona",1.600€/mes,1 hab.41 m²Planta 3ª exterior con ascensor,1/22,Alquiler de temporadaApartamento,/pro/atemporal/,ciutat-vella,/inmueble/102340478/,pagina-6,barcelona
2024-10-14,"Piso en paseo de Colom, El Gòtic, Barcelona",3.900€/mes4.500 €13%,1 hab.104 m²Planta 3ª exterior con ascensor,1/69,Vistas al mar,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105496331/,pagina-6,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",1.800€/mes,2 hab.68 m²Planta 1ª exterior con ascensor09 oct,1/24,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106214098/,pagina-6,barcelona
2024-10-14,"Piso en El Raval, Barcelona",3.050€/mes,2 hab.81 m²Planta 3ª exterior con ascensor,1/28,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105772430/,pagina-7,barcelona
2024-10-14,"Estudio en Sant Pere - Santa Caterina i la Ribera, Barcelona",2.400€/mes,160 m²Planta 1ª exterior con ascensor08 oct,1/43,Loft,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106196352/,pagina-7,barcelona
2024-10-14,"Ático en El Gòtic, Barcelona",2.400€/mes,2 hab.100 m²exterior con ascensor10 oct,1/32,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106220481/,pagina-7,barcelona
2024-10-14,"Piso en calle de les Cabres, El Raval, Barcelona",1.350€/mes,1 hab.55 m²Planta 1ª exterior sin ascensor10 oct,1/13,Apartamento,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106223216/,pagina-7,barcelona
2024-10-14,"Piso en calle de la Carabassa, El Gòtic, Barcelona",2.200€/mes,2 hab.110 m²Planta 1ª exterior sin ascensor10 oct,1/20,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106224342/,pagina-7,barcelona
2024-10-14,"Piso en calle dels Escudellers, El Gòtic, Barcelona",1.700€/mes,2 hab.98 m²Planta 4ª exterior sin ascensor,1/31,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106054355/,pagina-7,barcelona
2024-10-14,"Piso en avenida de Francesc Cambó, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.850€/mes,3 hab.85 m²Planta 4ª exterior con ascensor,1/36,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106092043/,pagina-7,barcelona
2024-10-14,"Piso en calle del Cardenal Casañas, El Gòtic, Barcelona",3.700€/mes,3 hab.181 m²Planta 1ª exterior con ascensor,1/36,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106028572/,pagina-7,barcelona
2024-10-14,"Ático en plaza del Pi, El Gòtic, Barcelona",2.800€/mes,3 hab.121 m²Planta 3ª exterior con ascensor,1/36,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106084911/,pagina-7,barcelona
2024-10-14,"Piso en calle del Correu Vell, El Gòtic, Barcelona",2.000€/mes,2 hab.90 m²Planta 1ª exterior sin ascensor,1/32,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106092180/,pagina-7,barcelona
2024-10-14,"Piso en calle de l'Argenteria, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.690€/mes,2 hab.80 m²Planta 1ª exterior con ascensor,1/29,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105993873/,pagina-7,barcelona
2024-10-14,"Piso en Passatge dels Escudellers, El Gòtic, Barcelona",2.550€/mes,2 hab.120 m²Planta 4ª exterior con ascensor,1/37,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106088762/,pagina-7,barcelona
2024-10-14,"Piso en plaza del Mar, La Barceloneta, Barcelona",3.100€/mes,2 hab.60 m²Planta 3ª exterior con ascensor,1/40,Vistas al mar,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106009893/,pagina-7,barcelona
2024-10-14,"Piso en calle de les Ramelleres, El Raval, Barcelona",2.050€/mes,2 hab.90 m²Planta 1ª exterior con ascensor,1/31,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106094183/,pagina-7,barcelona
2024-10-14,"Piso en calle Antic de Sant Joan, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.729€/mes,3 hab.140 m²Planta 1ª exterior con ascensor,1/42,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106122896/,pagina-7,barcelona
2024-10-14,"Piso en calle de les Portadores, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500€/mes,2 hab.95 m²Planta 3ª exterior con ascensor,1/30,Vistas al mar,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106135926/,pagina-7,barcelona
2024-10-14,"Piso en calle de les Floristes de la Rambla, El Raval, Barcelona",1.850€/mes,2 hab.70 m²Planta 2ª exterior con ascensor,1/31,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106095068/,pagina-7,barcelona
2024-10-14,"Piso en calle de les Portadores, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500€/mes,2 hab.95 m²Planta 3ª exterior con ascensor,1/30,Vistas al mar,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106017936/,pagina-7,barcelona
2024-10-14,"Piso en calle de l'Argenteria, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.890€/mes,1 hab.50 m²Planta 1ª exterior sin ascensor,1/39,Apartamento,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/105993829/,pagina-7,barcelona
2024-10-14,"Piso en calle del Doctor Giné i Partagàs, La Barceloneta, Barcelona",1.850€/mes,2 hab.65 m²Planta 3ª exterior con ascensor,1/23,NA,/pro/engel-volkers-barcelona/,ciutat-vella,/inmueble/106011855/,pagina-7,barcelona
2024-10-14,"Estudio en calle del Carme, 9, El Raval, Barcelona",1.549€/mes1.680 €8%,75 m²Planta 1ª exterior sin ascensor,1/21,NA,/pro/enter-coliving/,ciutat-vella,/inmueble/94635413/,pagina-7,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.250€/mes3.500 €7%,2 hab.85 m²sin ascensor,1/28,NA,/pro/spacestcom/,ciutat-vella,/inmueble/101406327/,pagina-7,barcelona
2024-10-14,"Piso en calle de Sant Pere Més Baix, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.900€/mes3.100 €6%,1 hab.50 m²sin ascensor,1/28,Apartamento,/pro/spacestcom/,ciutat-vella,/inmueble/101406277/,pagina-7,barcelona
2024-10-14,"Piso en Ribera, 10, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.210€/mes2.625 €16%,1 hab.65 m²Entreplanta exterior con ascensor,1/25,NA,/pro/badi/,ciutat-vella,/inmueble/100202238/,pagina-7,barcelona
2024-10-14,"Piso en ribera, 10, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.210€/mes2.850 €22%,1 hab.65 m²Planta 1ª exterior con ascensor,1/25,NA,/pro/badi/,ciutat-vella,/inmueble/101185002/,pagina-7,barcelona
